,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
362,1.0382400185693474,1.0382400185693472,1.0649968705807584,1.0382400185693474,1.0518883346373278,1.2634300930292386,0.6236548495681085,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
363,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
364,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
365,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
366,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
367,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
368,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
369,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
370,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
371,,,,,,,0.6901856760188042,Violated,Violated,Violated,Violated,Violated,Violated
372,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
373,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
374,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
375,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
376,,,,,,,0.6931471805599453,Violated,Violated,Violated,Violated,Violated,Violated
377,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
378,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
379,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
380,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
381,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
382,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
383,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
384,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
385,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
386,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
387,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
388,1.4424625822418755,1.4424625822418755,,1.4424625822418755,1.4395526502412923,,1.354828737764807,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
389,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
390,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
391,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
392,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
393,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
394,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
395,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
396,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
397,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
398,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
399,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
400,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
401,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
402,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
403,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
404,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
405,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
406,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
407,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
408,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
409,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
410,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
411,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
412,,,1.7792123720365107,,,,,Violated,Violated,Violated,Violated,Violated,Violated
413,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
414,,,,,,,1.0012628283087175,Violated,Violated,Violated,Violated,Violated,Violated
415,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
416,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
417,0.6926267989248349,0.6926267989248349,,0.6926267989248349,d/0,,-0.0,Not-violated,Violated,Not-violated,NA -> d/0,Violated,Not-violated
418,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
419,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
420,,,,,d/0,,-0.0,Violated,Violated,Violated,NA -> d/0,Violated,Violated
421,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
422,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
423,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
424,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
425,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
426,1.1282409070948953,1.1282409070948953,,1.1282409070948953,1.026093208351448,,0.7435648254271452,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
427,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
428,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
429,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
430,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
431,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
432,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
433,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
434,1.1327432893817915,1.1327432893817915,,1.1327432893817915,0.6952608879910425,,0.7527915335758235,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
435,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
436,d/0,d/0,,d/0,d/0,,,NA -> d/0,something happend,NA -> d/0,NA -> d/0,something happend,something happend
437,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
438,2.353835255718249,2.353835255718249,2.2160387379795217,2.353835255718249,2.2527683138983647,,2.2550002502188877,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
439,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
440,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
441,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
442,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
443,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
444,,,,,,,1.500935953504461,Violated,Violated,Violated,Violated,Violated,Violated
445,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
446,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
447,,,,,,,0.6812657296632041,Violated,Violated,Violated,Violated,Violated,Violated
448,d/0,d/0,,d/0,d/0,,,NA -> d/0,something happend,NA -> d/0,NA -> d/0,something happend,something happend
449,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
450,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
451,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
452,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
453,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
454,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
455,,,,,d/0,,0.6019239717322894,Violated,Violated,Violated,NA -> d/0,Violated,Violated
456,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
457,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
458,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
459,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
460,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
461,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
462,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
463,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
464,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
465,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
466,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
467,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
468,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
469,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
470,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
471,,,,,,,0.5117400734174093,Violated,Violated,Violated,Violated,Violated,Violated
472,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
473,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
474,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
475,1.2787799219136793,1.2787799219136793,1.3381309530080736,1.2787799219136793,1.275425077195621,1.4822675658942264,1.0361987848192837,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
476,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
477,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
478,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
479,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
480,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
481,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
482,2.1098079619356116,2.1098079619356116,2.20487312592301,2.1098079619356116,1.6714495268059453,2.184255507975588,1.9864189860193737,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
483,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
484,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
485,1.4974573757801908,1.4974573757801903,1.3983147449493616,1.4974573757801908,1.412359134996758,,1.2747214563271934,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
486,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
487,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
488,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
489,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
490,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
491,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
492,,,,,,,0.667431707658747,Violated,Violated,Violated,Violated,Violated,Violated
493,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
494,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
495,,,,,,,0.6791932659915256,Violated,Violated,Violated,Violated,Violated,Violated
496,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
497,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
498,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
499,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
500,,,d/0,,d/0,,,Violated,NA -> d/0,Violated,NA -> d/0,Violated,Violated
501,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
502,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
503,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
504,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
505,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
506,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
507,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
508,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
509,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
510,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
511,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
512,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
513,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
514,d/0,d/0,,d/0,d/0,,,NA -> d/0,something happend,NA -> d/0,NA -> d/0,something happend,something happend
515,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
516,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
517,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
518,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
519,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
520,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
521,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
522,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
523,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
524,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
525,0.7604688022513466,0.7604688022513466,0.9199577867396591,0.7604688022513466,0.8169533928703216,1.0194897804814294,0.3250829733914482,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
526,,,,,d/0,,1.3267157173048776,Violated,Violated,Violated,NA -> d/0,Violated,Violated
527,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
528,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
529,,,,,,,0.5235863374812598,Violated,Violated,Violated,Violated,Violated,Violated
530,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
531,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
532,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
533,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
534,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
535,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
536,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
537,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
538,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
539,,,,,d/0,,0.5297061990576545,Violated,Violated,Violated,NA -> d/0,Violated,Violated
540,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
541,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
542,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
543,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
544,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
545,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
546,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
547,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
548,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
549,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
550,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
551,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
552,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
553,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
554,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
555,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
556,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
557,,,,,,,0.47413931305783735,Violated,Violated,Violated,Violated,Violated,Violated
558,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
559,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
560,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
561,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
562,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
563,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
564,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
565,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
566,,,,,,,1.4819868626935249,Violated,Violated,Violated,Violated,Violated,Violated
567,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
568,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
569,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
570,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
571,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
572,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
573,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
574,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
575,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
576,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
577,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
578,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
579,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
580,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
581,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
582,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
583,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
584,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
585,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
586,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
587,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
588,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
589,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
590,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
591,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
592,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
593,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
594,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
595,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
596,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
597,1.0296530140645737,1.0296530140645737,1.0795295733255184,1.0296530140645737,1.0340787928096862,1.3322449224385327,0.6730116670092565,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
598,1.6101542421575405,1.6101542421575405,1.690462935730758,1.6101542421575405,1.4564051606678845,1.7249243125839464,1.4627402307459698,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
599,,,,,,,1.0928305535284886,Violated,Violated,Violated,Violated,Violated,Violated
600,,,,,,,1.3612304892885199,Violated,Violated,Violated,Violated,Violated,Violated
601,,,,,,,0.9389262276259043,Violated,Violated,Violated,Violated,Violated,Violated
602,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
603,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
604,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
605,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
